seq,t,dt,source,eventType,accelX,accelY,accelZ,accelGX,accelGY,accelGZ,rotAlpha,rotBeta,rotGamma,orientAlpha,orientBeta,orientGamma,absolute,interval,label
146,1780973634375,4739.300000000745,phone,sample,-0.5,-0.2,0.8,4.2,0.1,9.4,60.900000000000006,297,6.300000000000001,125.30000000000001,1.3,-33.4,False,16,
147,1780973634542,4906.300000000745,phone,sample,0.5,0.2,-0.7000000000000001,0,0.8,9.1,-20.1,83.5,-18,127.4,3.4000000000000004,2.5,False,16,
148,1780973634509,4873,phone,sample,0.2,0.1,-0.4,0.5,0.7000000000000001,9.3,-12,169.70000000000002,-12.100000000000001,127.80000000000001,3.9000000000000004,-1.8,False,16,
149,1780973634576,4939.699999999255,phone,sample,-0.1,0.30000000000000004,-0.6000000000000001,-0.8,0.7000000000000001,9.200000000000001,-32.300000000000004,32.300000000000004,-18,126.80000000000001,2.6,4.3,False,16,
150,1780973634742,5106,phone,sample,-0.2,0,0,-1.8,0.2,9.700000000000001,-10.299999999999999,17.300000000000004,-7.699999999999999,126.10000000000001,1.1,9.1,False,16,
151,1780973634676,5039.5,phone,sample,0.2,0,-0.2,-1.2000000000000002,0.30000000000000004,9.5,-4.800000000000001,3.7000000000000006,-2.5,126.4,1.7000000000000002,8.200000000000001,False,16,
152,1780973634709,5072.699999999255,phone,sample,0.30000000000000004,0.2,-0.5,-1.1,0.5,9.200000000000001,-6.4,18.8,-4.9,126.4,1.6,8.4,False,16,
153,1780973634609,4973.199999999255,phone,sample,-0.9,-0.2,1.7000000000000002,-1.8,0.1,11.5,-16.8,54.9,-8.5,126.4,1.7000000000000002,5.4,False,16,
154,1780973634775,5139.300000000745,phone,sample,-0.30000000000000004,-0.1,0.5,-1.9000000000000001,0.1,10.100000000000001,-2.3,33.2,-4.800000000000001,126,1,9.5,False,16,
155,1780973634892,5256.10000000149,phone,sample,-0.30000000000000004,-0.6000000000000001,-0.4,-2.1,-0.4,9.200000000000001,-2.2,-44.7,-5.2,125.60000000000001,1.2000000000000002,10.9,False,16,
156,1780973634815,5178.89999999851,phone,sample,-0.30000000000000004,-0.1,0.7000000000000001,-2.3000000000000003,0.1,10.3,1.9,29.900000000000006,-1.3,125.9,1.1,11.5,False,16,
157,1780973634926,5289.5,phone,sample,-0.1,-0.7000000000000001,-0.7000000000000001,-1.8,-0.5,8.9,-0.2,-38,2,125.60000000000001,1.1,9.600000000000001,False,16,
158,1780973634859,5222.699999999255,phone,sample,-0.6000000000000001,0.6000000000000001,0.6000000000000001,-2.6,0.8,10.200000000000001,4.5,-6.300000000000001,-1.3,125.80000000000001,1.2000000000000002,12.100000000000001,False,16,
159,1780973634959,5323.10000000149,phone,sample,0.1,0.5,-0.5,-1.5,0.6000000000000001,9.1,-6.699999999999999,0.1,5,125.9,1,9.3,False,16,
160,1780973634992,5355.800000000745,phone,sample,-0.2,1.1,0.7000000000000001,-1.8,1.2000000000000002,10.3,-10.200000000000001,8.2,-1,126,0.7000000000000001,9.600000000000001,False,16,
161,1780973635092,5456.199999999255,phone,sample,-0.5,-0.8,-0.2,-2.1,-0.6000000000000001,9.4,13.3,-9.4,15.700000000000001,126.2,0.9,9.8,False,16,
162,1780973635059,5422.800000000745,phone,sample,-0.6000000000000001,0.4,0.8,-2.3000000000000003,0.5,10.4,5.9,-1.1,5.2,126,0.5,9.8,False,16,
163,1780973635026,5389.39999999851,phone,sample,-0.30000000000000004,0.30000000000000004,0.6000000000000001,-1.9000000000000001,0.4,10.200000000000001,-5.6,0.6000000000000001,-4.5,126,0.5,9.8,False,16,
164,1780973635126,5489.89999999851,phone,sample,-0.6000000000000001,-0.5,0.1,-2.1,-0.30000000000000004,9.8,13.8,-20.5,25.5,126.7,1.3,9.200000000000001,False,16,
165,1780973635226,5589.800000000745,phone,sample,-0.30000000000000004,0.6000000000000001,1,-1.5,1.2000000000000002,10.700000000000001,26.6,-23.400000000000002,38.800000000000004,130.1,3.7,7.1000000000000005,False,16,
166,1780973635159,5522.89999999851,phone,sample,-0.6000000000000001,0.1,0.30000000000000004,-2.1,0.4,9.9,22.700000000000003,-29.800000000000004,40.7,127.60000000000001,2,8.700000000000001,False,16,
167,1780973635192,5555.89999999851,phone,sample,-0.7000000000000001,0.8,0.2,-2,1.2000000000000002,9.9,20.3,-22.4,43.300000000000004,128.8,2.9000000000000004,7.800000000000001,False,16,
168,1780973635259,5622.60000000149,phone,sample,0.8,-0.2,0.7000000000000001,-0.30000000000000004,0.8,10.4,52.00000000000001,-5.1000000000000005,9.8,131.20000000000002,5.7,6.1000000000000005,False,16,
169,1780973635292,5656.10000000149,phone,sample,-0.1,-0.5,-0.8,-1.1,0.7000000000000001,8.9,46.300000000000004,-3.2,10,131.3,7.300000000000001,6.1000000000000005,False,16,
170,1780973635326,5689.5,phone,sample,-0.6000000000000001,-0.4,-0.6000000000000001,-1.5,1,9,31.6,-15.700000000000001,16.900000000000002,131.6,8.4,5.6000000000000005,False,16,
171,1780973635393,5756.60000000149,phone,sample,0.5,0.1,-0.9,-0.30000000000000004,1.8,8.700000000000001,16.6,-0.5,20.2,132.9,9.9,4.9,False,16,
172,1780973635425,5789.199999999255,phone,sample,1.1,0.5,-0.9,0.30000000000000004,2.3000000000000003,8.700000000000001,6,-0.6000000000000001,9.2,133.5,10.3,4.800000000000001,False,16,
173,1780973635360,5724,phone,sample,0,0,-0.8,-0.9,1.5,8.8,20.5,-6.699999999999999,24,132.6,9.600000000000001,5,False,16,
174,1780973635459,5823.10000000149,phone,sample,1.1,0.30000000000000004,-1.3,0.30000000000000004,2.1,8.3,-11.6,2.3,-7,133.5,10.3,4.800000000000001,False,16,
175,1780973635559,5923,phone,sample,-0.30000000000000004,0.1,1,-1.1,1.5,10.600000000000001,-13.3,4.7,-20.1,131.8,8.200000000000001,5.2,False,16,
176,1780973635526,5889.60000000149,phone,sample,0.2,0.2,0,-0.6000000000000001,1.7000000000000002,9.600000000000001,-28.600000000000005,4.800000000000001,-25.5,132.5,9,4.9,False,16,
177,1780973635492,5856.199999999255,phone,sample,0.8,0.30000000000000004,-0.6000000000000001,0,2,9,-21.200000000000003,-3.7000000000000006,-20.599999999999998,133.20000000000002,9.8,4.800000000000001,False,16,
178,1780973635592,5956.199999999255,phone,sample,-0.30000000000000004,0.1,-0.1,-1.2000000000000002,1.4000000000000001,9.600000000000001,-19.700000000000003,7.400000000000001,-17.300000000000004,131.3,7.800000000000001,5.300000000000001,False,16,
179,1780973635626,5989.699999999255,phone,sample,-0.2,-0.2,0,-1.4000000000000001,1,9.700000000000001,-22.3,-3.9,-15.6,130.8,7.2,5.5,False,16,
180,1780973635659,6022.800000000745,phone,sample,0,0,0.5,-1,1,10.200000000000001,-21.200000000000003,-2.9,-11.1,130.20000000000002,6.2,5.6000000000000005,False,16,
181,1780973635792,6155.89999999851,phone,sample,-0.30000000000000004,0.1,0.30000000000000004,-1.3,1,10,-1.2000000000000002,3.6000000000000005,7.699999999999999,129.70000000000002,5.300000000000001,5.800000000000001,False,16,
182,1780973635760,6123.60000000149,phone,sample,-0.4,0,0.4,-1.3,0.9,10.100000000000001,-2.6,7.8,2.7,129.6,5.4,5.4,False,16,
183,1780973635692,6055.800000000745,phone,sample,-0.30000000000000004,-0.30000000000000004,0.2,-1.2000000000000002,0.7000000000000001,9.9,-13.000000000000002,-12.100000000000001,-10.600000000000001,129.9,5.7,5.2,False,16,
184,1780973635726,6090.10000000149,phone,sample,-0.4,-0.2,0.2,-1.3,0.8,9.9,-2.3,3.1,-4.800000000000001,129.6,5.4,5.4,False,16,
185,1780973635825,6189.199999999255,phone,sample,0.1,0.30000000000000004,0.4,-0.9,1.2000000000000002,10.100000000000001,2.8,0.4,10.5,129.9,5.300000000000001,5.9,False,16,
186,1780973635892,6256.10000000149,phone,sample,0.6000000000000001,0.1,0,-0.4,1.1,9.700000000000001,-7,-3,1.9,130.6,5.5,5.6000000000000005,False,16,
187,1780973635926,6289.5,phone,sample,0.4,-0.2,0,-0.5,0.7000000000000001,9.700000000000001,-13.000000000000002,-3.4,-5,130.6,5.300000000000001,5.300000000000001,False,16,
188,1780973635959,6322.89999999851,phone,sample,0.1,-0.4,0,-0.8,0.4,9.8,-11.700000000000001,-2.9,-7.200000000000001,130.5,4.9,5.1000000000000005,False,16,
189,1780973635859,6222.5,phone,sample,0.30000000000000004,0.4,0,-0.7000000000000001,1.3,9.8,-0.6000000000000001,-2.6,8.100000000000001,130.4,5.5,5.9,False,16,
190,1780973635992,6356.10000000149,phone,sample,-0.2,-0.4,0.5,-1,0.30000000000000004,10.3,-0.5,-2.2,-4.300000000000001,130.3,4.5,5,False,16,
191,1780973636092,6456.10000000149,phone,sample,-0.1,0.1,-0.1,-0.9,0.9,9.600000000000001,1.4,-3.9,-3.4,129.8,4.5,4.7,False,16,
192,1780973636060,6423.699999999255,phone,sample,-0.2,0.2,0.1,-1,0.9,9.8,-0.30000000000000004,-3.2,-4.6,129.9,4.5,4.800000000000001,False,16,
193,1780973636027,6390.89999999851,phone,sample,-0.1,-0.2,0.4,-0.9,0.5,10.100000000000001,5.2,-4.2,-4.4,130.1,4.4,4.9,False,16,
194,1780973636126,6489.800000000745,phone,sample,0.1,0.30000000000000004,0.1,-0.7000000000000001,1.1,9.8,6.300000000000001,-0.1,-1,129.70000000000002,4.6000000000000005,4.7,False,16,
195,1780973636159,6522.699999999255,phone,sample,0,0.5,-0.4,-0.8,1.4000000000000001,9.3,6.1000000000000005,2.2,-0.2,129.6,5,4.800000000000001,False,16,
196,1780973636259,6622.800000000745,phone,sample,-0.4,0.1,0.5,-1.2000000000000002,1.1,10.200000000000001,-0.2,2.2,8.3,129.9,5.5,4.9,False,16,
197,1780973636193,6557.300000000745,phone,sample,-0.1,0.5,0,-1,1.4000000000000001,9.700000000000001,-3.4,2,1.4,129.6,5.300000000000001,4.9,False,16,
198,1780973636227,6591.10000000149,phone,sample,-0.1,0.30000000000000004,0.30000000000000004,-0.9,1.2000000000000002,10,-4.9,-4.9,3.3000000000000007,129.70000000000002,5.4,4.9,False,16,
199,1780973636292,6656.10000000149,phone,sample,0,0,0.2,-0.9,1,9.9,0.1,-0.4,9.899999999999999,130.20000000000002,5.7,4.9,False,16,
200,1780973636326,6689.89999999851,phone,sample,0,-0.2,0.30000000000000004,-0.9,0.7000000000000001,10.100000000000001,-4.7,-4.5,10.200000000000001,130.5,5.6000000000000005,4.9,False,16,
201,1780973636359,6722.800000000745,phone,sample,0.1,-0.30000000000000004,0.7000000000000001,-0.7000000000000001,0.7000000000000001,10.4,1.5,-10.600000000000001,9.5,130.8,5.6000000000000005,4.6000000000000005,False,16,
202,1780973636393,6756.39999999851,phone,sample,0.2,-0.4,0.9,-0.6000000000000001,0.6000000000000001,10.700000000000001,11.000000000000002,-7.400000000000001,9.700000000000001,131.1,5.6000000000000005,4.3,False,16,
203,1780973636426,6789.699999999255,phone,sample,0.30000000000000004,-0.6000000000000001,0.30000000000000004,-0.4,0.30000000000000004,10,6.2,-9.5,7.300000000000001,131.4,5.800000000000001,4,False,16,
204,1780973636459,6822.89999999851,phone,sample,0.4,-0.6000000000000001,1,-0.2,0.30000000000000004,10.700000000000001,5.300000000000001,-17.1,1.1,131.6,5.7,3.2,False,16,
205,1780973636492,6855.89999999851,phone,sample,0.2,-0.6000000000000001,0.8,-0.2,0.30000000000000004,10.5,7.300000000000001,-18.6,-0.4,131.6,5.7,2.5,False,16,
206,1780973636526,6889.89999999851,phone,sample,0.6000000000000001,-0.8,1,0.30000000000000004,0.2,10.8,16.5,-18.8,-1.4,131.6,5.9,1.9000000000000001,False,16,
207,1780973636659,7022.699999999255,phone,sample,0.2,0,0.6000000000000001,0.30000000000000004,1.1,10.4,18.5,-20.7,-12.5,130.3,6.800000000000001,-0.6000000000000001,False,16,
208,1780973636560,6923.699999999255,phone,sample,0.4,-0.5,0.2,0.1,0.6000000000000001,9.9,16.6,-14.200000000000001,-10.200000000000001,131.4,6.300000000000001,1.3,False,16,
209,1780973636592,6955.800000000745,phone,sample,0,-0.2,0.5,-0.1,0.9,10.200000000000001,15.000000000000002,-25.5,-11.8,131,6.4,0.7000000000000001,False,16,
210,1780973636626,6989.39999999851,phone,sample,0.1,-0.2,0.30000000000000004,0.1,1,10.100000000000001,15.5,-19.300000000000004,-11.6,130.6,6.6000000000000005,-0.1,False,16,
211,1780973636693,7056.39999999851,phone,sample,0.30000000000000004,-0.2,0,0.5,1,9.700000000000001,15.6,-19.9,-17.300000000000004,129.8,7.2,-1.4000000000000001,False,16,
212,1780973636726,7090.300000000745,phone,sample,0,0.2,0.30000000000000004,0.30000000000000004,1.5,10,19.300000000000004,-24.5,-18.4,129.3,7.7,-2,False,16,
213,1780973636759,7123.10000000149,phone,sample,-0.2,0,-0.5,0.30000000000000004,1.4000000000000001,9.200000000000001,4.6,-36.5,-17.9,128.70000000000002,8.1,-2.8000000000000003,False,16,
214,1780973636827,7191.10000000149,phone,sample,-0.30000000000000004,0.1,-0.8,0.6000000000000001,1.6,8.9,5.9,-33.1,-18.6,127.2,8.6,-5.300000000000001,False,16,
215,1780973636859,7222.699999999255,phone,sample,-0.5,0.1,-1,0.5,1.6,8.6,5.6,-35.699999999999996,-17.6,126.9,8.8,-5.7,False,16,
216,1780973636792,7156,phone,sample,-0.1,0,0,0.5,1.4000000000000001,9.700000000000001,4.300000000000001,-35.8,-18.200000000000003,128.1,8.3,-3.8000000000000003,False,16,
217,1780973636892,7256,phone,sample,-0.30000000000000004,0.2,-1.2000000000000002,0.9,1.8,8.4,5.8,-37.400000000000006,-15.299999999999999,126.2,9.1,-7.2,False,16,
218,1780973636928,7291.39999999851,phone,sample,-0.5,0.9,-1.1,0.8,2.5,8.5,20,-25.200000000000003,-16.8,125.5,9.9,-8.5,False,16,
219,1780973636992,7355.89999999851,phone,sample,-0.7000000000000001,1.6,-2.5,0.8,3.4000000000000004,7,3.7000000000000006,1.5,-10.299999999999999,125,10.8,-8.8,False,16,
220,1780973636959,7322.800000000745,phone,sample,-1.1,1,-2.4000000000000004,0.4,2.8000000000000003,7.2,16.700000000000003,-11.1,-13.5,125.30000000000001,10.3,-8.700000000000001,False,16,
221,1780973637026,7389.89999999851,phone,sample,-0.6000000000000001,1.1,-1.8,0.8,2.9000000000000004,7.7,-21.6,-3.6000000000000005,-12,124.60000000000001,10.600000000000001,-8.8,False,16,
222,1780973637059,7422.800000000745,phone,sample,0.1,0.9,-1,1.5,2.6,8.6,-25.300000000000004,10.700000000000001,-13.5,124.10000000000001,9.9,-8.700000000000001,False,16,
223,1780973637193,7556.800000000745,phone,sample,0.9,-0.1,0,2.1,1.2000000000000002,9.700000000000001,-9,7.1000000000000005,-9.5,122.4,7.6000000000000005,-7,False,16,
224,1780973637095,7459.10000000149,phone,sample,-0.4,0.2,-0.2,1,1.7000000000000002,9.3,-36.2,4.4,-16.900000000000002,123.10000000000001,8.5,-8.1,False,16,
225,1780973637159,7523.10000000149,phone,sample,1.1,-0.1,2.3000000000000003,2.3000000000000003,1.2000000000000002,12,-3.1,-1.6,-1.3,122.5,7.7,-7.1000000000000005,False,16,
226,1780973637126,7489.39999999851,phone,sample,-0.2,-0.30000000000000004,1,1.1,1.1,10.600000000000001,-27.099999999999998,8.3,-10.4,122.80000000000001,8.3,-7.9,False,16,
227,1780973637226,7589.699999999255,phone,sample,0.30000000000000004,0.30000000000000004,0.2,1.5,1.6,9.8,-12.200000000000001,2.8,-10.1,122.10000000000001,7.300000000000001,-6.800000000000001,False,16,
228,1780973637359,7722.800000000745,phone,sample,0,0.5,3.6,1.2000000000000002,1.4000000000000001,13.3,-27.099999999999998,-16.5,-13.3,121.10000000000001,5.7,-7.1000000000000005,False,16,
229,1780973637326,7689.39999999851,phone,sample,0.1,0.4,0.2,1.4000000000000001,1.5,9.9,-29.400000000000002,2.5,-7,121.5,6.4,-7.2,False,16,
230,1780973637260,7623.10000000149,phone,sample,0.4,0.7000000000000001,-0.7000000000000001,1.7000000000000002,1.7000000000000002,9.3,-18,-0.9000000000000001,-0.7,121.80000000000001,7.2,-6.9,False,16,
231,1780973637292,7656.10000000149,phone,sample,1.2000000000000002,0.2,0.4,2.5,1.3,10,-23.2,2.9,-0.30000000000000004,121.7,6.800000000000001,-7.300000000000001,False,16,
232,1780973637392,7756,phone,sample,1.2000000000000002,-1.3,0,2.4000000000000004,-0.5,9.700000000000001,-41.6,-10.8,-11.6,120.60000000000001,4.800000000000001,-7.2,False,16,
233,1780973637425,7789.300000000745,phone,sample,0.6000000000000001,0,-0.6000000000000001,1.9000000000000001,0.6000000000000001,9.1,-43.300000000000004,-8.700000000000001,-14.900000000000002,120,3.6,-7.5,False,16,
234,1780973637459,7822.5,phone,sample,-0.7000000000000001,0.2,0.2,0.6000000000000001,0.5,9.9,-48.400000000000006,1.9,-9.5,119.4,2.3000000000000003,-7.6000000000000005,False,16,
235,1780973637492,7856,phone,sample,-0.2,-0.30000000000000004,0.2,1.1,-0.1,9.9,-37.2,-5.4,-1.1,119,1,-7.5,False,16,
236,1780973637525,7889.300000000745,phone,sample,-0.8,0,0.7000000000000001,0.5,0,10.4,-35.599999999999994,-10.600000000000001,9.700000000000001,118.9,-0.1,-7.6000000000000005,False,16,
237,1780973637559,7922.60000000149,phone,sample,0,0.5,1.4000000000000001,1.4000000000000001,0.30000000000000004,11.100000000000001,-15.5,-5.6,9.5,119.10000000000001,-1.2000000000000002,-7.9,False,16,
238,1780973637592,7956,phone,sample,-0.30000000000000004,0.2,0,1.1,-0.1,9.700000000000001,-15.6,2.8,12.5,119.4,-1.7000000000000002,-8,False,16,
239,1780973637625,7989.300000000745,phone,sample,1.6,-0.30000000000000004,1.3,2.9000000000000004,-0.6000000000000001,11,-13.3,-6.500000000000001,7.400000000000001,119.7,-2.2,-8,False,16,
240,1780973637659,8022.699999999255,phone,sample,-0.6000000000000001,0,1.4000000000000001,0.9,-0.5,11.100000000000001,-8.5,-21.500000000000004,17.300000000000004,120.10000000000001,-2.8000000000000003,-8.5,False,16,
241,1780973637694,8057.800000000745,phone,sample,0.5,0.1,0.7000000000000001,1.9000000000000001,-0.4,10.4,12.200000000000001,-7.300000000000001,14.600000000000001,120.7,-2.8000000000000003,-8.6,False,16,
242,1780973637728,8092.199999999255,phone,sample,0.2,0.4,-1.2000000000000002,1.7000000000000002,0,8.5,-0.9000000000000001,-13.900000000000002,11.2,121.30000000000001,-2.7,-9.200000000000001,False,16,
243,1780973637759,8122.800000000745,phone,sample,0.1,0.6000000000000001,-0.2,1.7000000000000002,0.1,9.5,8.8,2.5,9.100000000000001,121.5,-2.6,-9.3,False,16,
244,1780973637792,8155.89999999851,phone,sample,-0.30000000000000004,0.4,-0.30000000000000004,1.2000000000000002,0,9.4,5.8,3.2,9.5,121.80000000000001,-2.4000000000000004,-9.1,False,16,
245,1780973637827,8190.60000000149,phone,sample,0,-0.1,-0.2,1.5,-0.5,9.5,-1.2000000000000002,11.000000000000002,15.100000000000001,122.30000000000001,-2.4000000000000004,-8.700000000000001,False,16,
246,1780973637859,8223,phone,sample,0.8,-0.6000000000000001,-0.5,2.3000000000000003,-1,9.200000000000001,3.9,-4.7,-5.300000000000001,122.30000000000001,-2.4000000000000004,-8.700000000000001,False,16,
247,1780973637894,8257.39999999851,phone,sample,-0.30000000000000004,0.4,0.9,1.2000000000000002,0,10.600000000000001,14.600000000000001,1.3,-8.5,122.10000000000001,-1.8,-8.6,False,16,
248,1780973637925,8289.199999999255,phone,sample,-0.7000000000000001,0,0.7000000000000001,0.8,-0.30000000000000004,10.4,20.8,-17,-3.9,122.10000000000001,-1.5,-8.8,False,16,
249,1780973637959,8322.60000000149,phone,sample,-0.7000000000000001,-0.2,0.1,0.9,-0.30000000000000004,9.8,9.899999999999999,0.2,5.2,122.10000000000001,-0.9,-9.1,False,16,
250,1780973637992,8356.199999999255,phone,sample,0.9,0.4,-0.1,2.4000000000000004,0.30000000000000004,9.600000000000001,2.2,-8.3,-6.600000000000001,122.30000000000001,-0.6000000000000001,-9.1,False,16,
251,1780973638026,8389.800000000745,phone,sample,-0.7000000000000001,-0.1,0,0.9,-0.2,9.700000000000001,-25.6,3,-0.30000000000000004,122.10000000000001,-0.7000000000000001,-9.200000000000001,False,16,
252,1780973638059,8422.800000000745,phone,sample,1.6,-2.3000000000000003,0.30000000000000004,3.1,-2.6,10,-24,-6.2,8.2,122.10000000000001,-1.4000000000000001,-8.9,False,16,
253,1780973638092,8456.300000000745,phone,sample,-0.1,-1.3,0.1,1.4000000000000001,-1.6,9.8,8.700000000000001,12.5,7.8,122.4,-2.1,-8.700000000000001,False,16,
254,1780973638126,8489.300000000745,phone,sample,0.1,-1.3,0.4,1.6,-1.5,10,21.6,-4.7,9.899999999999999,122.80000000000001,-1.6,-8.700000000000001,False,16,
255,1780973638161,8524.39999999851,phone,sample,-0.4,-0.8,-0.30000000000000004,1.1,-1,9.4,22.000000000000004,15.299999999999999,14.400000000000002,123.5,-1,-8.1,False,16,
256,1780973638192,8556,phone,sample,-0.1,0.1,0.9,1.2000000000000002,-0.1,10.700000000000001,4.2,36.6,14.5,123.80000000000001,-1,-7.4,False,16,
257,1780973638225,8589.300000000745,phone,sample,0.4,0.6000000000000001,1.1,1.5,0.4,10.9,-4.7,9.899999999999999,6.9,124.2,-1.1,-6.6000000000000005,False,16,
258,1780973638260,8623.5,phone,sample,-0.2,0.1,0.2,0.9,-0.2,9.9,-14.600000000000001,25.300000000000004,7.1000000000000005,124.30000000000001,-1.4000000000000001,-6.1000000000000005,False,16,
259,1780973638292,8656.199999999255,phone,sample,0.6000000000000001,2.1,0.7000000000000001,1.5,1.9000000000000001,10.4,-1.9,-3,5.9,124.60000000000001,-1.7000000000000002,-5.5,False,16,
260,1780973638326,8689.60000000149,phone,sample,0.1,1.3,-0.2,1.1,1,9.5,2.7,-13.900000000000002,-1.4,124.7,-1.6,-5.9,False,16,
261,1780973638363,8727.10000000149,phone,sample,1.9000000000000001,-4.3,-0.5,2.9000000000000004,-4.5,9.200000000000001,19.700000000000003,25.6,2.2,124.7,-1.5,-6.1000000000000005,False,16,
262,1780973638394,8758,phone,sample,-0.6000000000000001,-0.2,-1.2000000000000002,0.30000000000000004,-0.30000000000000004,8.6,1.6,24,1.6,124.7,-1,-4.800000000000001,False,16,
